epoch,pde_loss,l2_error,learning_rate
135,6383.30517578125,0.08469659090042114,0.0002
136,6348.50390625,0.08461745828390121,0.0002
137,6313.99560546875,0.0845334529876709,0.0002
138,6280.71728515625,0.08446335047483444,0.0002
139,6249.01513671875,0.08439134806394577,0.0002
140,6216.79541015625,0.08433355391025543,0.0002
141,6186.4619140625,0.08426006883382797,0.0002
142,6155.45751953125,0.08418743312358856,0.0002
143,6122.9443359375,0.084105484187603,0.0002
144,6087.15625,0.0840345025062561,0.0002
145,6057.0009765625,0.08395437151193619,0.0002
146,6027.2607421875,0.08386518806219101,0.0002
147,5998.84521484375,0.08379445225000381,0.0002
148,5968.0126953125,0.08371926844120026,0.0002
149,5935.87353515625,0.08365468680858612,0.0002
150,5906.314453125,0.08355690538883209,0.0002
151,5876.060546875,0.08347848057746887,0.0002
152,5844.130859375,0.08341846615076065,0.0002
153,5814.7578125,0.08334750682115555,0.0002
154,5784.29052734375,0.0832720696926117,0.0002
155,5755.8212890625,0.08319475501775742,0.0002
156,5731.646484375,0.08312078565359116,0.0002
157,5710.0400390625,0.08302528411149979,0.0002
158,5682.2646484375,0.08294348418712616,0.0002
159,5653.2802734375,0.08287271857261658,0.0002
160,5624.7109375,0.08278573304414749,0.0002
161,5602.24560546875,0.0826907604932785,0.0002
162,5583.64404296875,0.08261442184448242,0.0002
163,5563.97412109375,0.08254969120025635,0.0002
164,5540.93359375,0.08244974166154861,0.0002
165,5511.3701171875,0.08235516399145126,0.0002
166,5483.94384765625,0.08227178454399109,0.0002
167,5459.22705078125,0.08218458294868469,0.0002
168,5438.3515625,0.082098588347435,0.0002
169,5415.98828125,0.08200185745954514,0.0002
170,5391.697265625,0.0819353312253952,0.0002
171,5363.642578125,0.08184627443552017,0.0002
172,5338.60888671875,0.08173912763595581,0.0002
173,5316.873046875,0.08165439963340759,0.0002
174,5291.759765625,0.08157866448163986,0.0002
175,5267.6318359375,0.08149337023496628,0.0002
176,5242.5380859375,0.08140251785516739,0.0002
177,5218.97216796875,0.0813172236084938,0.0002
178,5197.67626953125,0.0812225267291069,0.0002
179,5177.17529296875,0.08113504201173782,0.0002
180,5155.83349609375,0.08105295896530151,0.0002
181,5135.763671875,0.08095697313547134,0.0002
182,5116.845703125,0.08087322115898132,0.0002
183,5097.96044921875,0.08078492432832718,0.0002
184,5080.1240234375,0.08068262785673141,0.0002
185,5060.82763671875,0.08059977740049362,0.0002
186,5048.42236328125,0.08051778376102448,0.0002
187,5039.63623046875,0.08044283092021942,0.0002
188,5033.96875,0.0803295224905014,0.0002
189,5033.98876953125,0.08023498952388763,0.0002
190,5015.63037109375,0.08013497292995453,0.0002
191,4971.79296875,0.08005200326442719,0.0002
192,4944.5830078125,0.0799635574221611,0.0002
193,4944.849609375,0.07985459268093109,0.0002
194,4926.3408203125,0.07976970821619034,0.0002
195,4884.240234375,0.07967639714479446,0.0002
196,4868.1865234375,0.07957851141691208,0.0002
197,4859.4326171875,0.07949613034725189,0.0002
198,4821.3349609375,0.07939829677343369,0.0002
199,4795.50537109375,0.07930094003677368,0.0002
200,4789.24072265625,0.0792272686958313,0.0002
201,4763.27734375,0.07912464439868927,0.0002
202,4729.5986328125,0.07902967929840088,0.0002
203,4712.1845703125,0.07895813882350922,0.0002
204,4695.2431640625,0.07885932177305222,0.0002
205,4668.47705078125,0.07876504957675934,0.0002
206,4641.30322265625,0.07868276536464691,0.0002
207,4624.70947265625,0.07858513295650482,0.0002
208,4604.5654296875,0.07847903668880463,0.0002
209,4582.44677734375,0.07836971431970596,0.0002
210,4563.85107421875,0.0782771185040474,0.0002
211,4546.65185546875,0.07819375395774841,0.0002
212,4528.4755859375,0.07808760553598404,0.0002
213,4507.63330078125,0.07798490673303604,0.0002
214,4485.59912109375,0.07790618389844894,0.0002
215,4466.7978515625,0.07780977338552475,0.0002
216,4449.64697265625,0.07772012054920197,0.0002
217,4426.146484375,0.07762721925973892,0.0002
218,4408.14794921875,0.07752132415771484,0.0002
219,4392.50830078125,0.07742700725793839,0.0002
220,4379.77783203125,0.07731742411851883,0.0002
221,4364.263671875,0.07722454518079758,0.0002
222,4341.23095703125,0.07713037729263306,0.0002
223,4324.533203125,0.07702824473381042,0.0002
224,4307.92431640625,0.07693379372358322,0.0002
225,4295.56884765625,0.07683248817920685,0.0002
226,4278.83056640625,0.07675280421972275,0.0002
227,4259.36962890625,0.07664813101291656,0.0002
228,4241.61572265625,0.07654532790184021,0.0002
229,4226.54541015625,0.07645894587039948,0.0002
230,4214.39697265625,0.07634031027555466,0.0002
231,4200.79541015625,0.0762549564242363,0.0002
232,4190.49755859375,0.0761348307132721,0.0002
233,4175.4931640625,0.07604805380105972,0.0002
234,4158.8291015625,0.07595876604318619,0.0002
235,4148.17626953125,0.07583176344633102,0.0002
236,4134.1689453125,0.0757284089922905,0.0002
237,4122.1875,0.07562778890132904,0.0002
238,4112.67822265625,0.07553926110267639,0.0002
239,4098.1015625,0.07542859017848969,0.0002
240,4082.23193359375,0.07533831149339676,0.0002
241,4063.25634765625,0.07522637397050858,0.0002
242,4040.957275390625,0.07513576000928879,0.0002
243,4022.448486328125,0.0750255137681961,0.0002
244,4003.58251953125,0.07492416352033615,0.0002
245,3980.827880859375,0.07482592761516571,0.0002
246,3965.8857421875,0.07472052425146103,0.0002
247,3950.4833984375,0.07464190572500229,0.0002
248,3937.004638671875,0.07453375309705734,0.0002
249,3924.124755859375,0.07443142682313919,0.0002
250,3912.971923828125,0.07432305812835693,0.0002
251,3902.9091796875,0.07422129809856415,0.0002
252,3893.46875,0.07409410923719406,0.0002
253,3888.223388671875,0.07404685765504837,0.0002
254,3880.04296875,0.07391766458749771,0.0002
255,3863.06689453125,0.07380588352680206,0.0002
256,3850.02734375,0.07372239977121353,0.0002
257,3825.044189453125,0.07365299016237259,0.0002
258,3806.035400390625,0.07353638857603073,0.0002
259,3790.479248046875,0.07344415783882141,0.0002
260,3774.60546875,0.07334394007921219,0.0002
261,3762.6416015625,0.07322996854782104,0.0002
262,3755.419677734375,0.07314547151327133,0.0002
263,3741.209716796875,0.07302645593881607,0.0002
264,3733.33056640625,0.07295875996351242,0.0002
265,3719.217041015625,0.07284391671419144,0.0002
266,3704.15283203125,0.07276558130979538,0.0002
267,3694.320068359375,0.0726630687713623,0.0002
268,3680.3193359375,0.07253993302583694,0.0002
269,3665.52099609375,0.07244555652141571,0.0002
270,3655.06689453125,0.07235080003738403,0.0002
271,3646.13818359375,0.0722641721367836,0.0002
272,3631.075927734375,0.07213723659515381,0.0002
273,3619.855224609375,0.07205554842948914,0.0002
274,3602.785888671875,0.07192251086235046,0.0002
275,3589.52294921875,0.07183308899402618,0.0002
276,3575.98193359375,0.0717567726969719,0.0002
277,3566.10498046875,0.07164295017719269,0.0002
278,3561.24072265625,0.07154268771409988,0.0002
279,3553.244140625,0.07144144177436829,0.0002
280,3544.2060546875,0.07135283946990967,0.0002
281,3528.914306640625,0.07124416530132294,0.0002
282,3510.854248046875,0.07116195559501648,0.0002
283,3495.918212890625,0.07104331254959106,0.0002
284,3482.255126953125,0.07094717025756836,0.0002
285,3468.058349609375,0.07083900272846222,0.0002
286,3453.373779296875,0.07072442024946213,0.0002
287,3433.912353515625,0.07062187045812607,0.0002
288,3420.69189453125,0.07053826004266739,0.0002
289,3405.861083984375,0.07043853402137756,0.0002
290,3393.4267578125,0.07030132412910461,0.0002
291,3386.76611328125,0.0702381432056427,0.0002
292,3381.47216796875,0.07009825855493546,0.0002
293,3376.066162109375,0.07005242258310318,0.0002
294,3362.735595703125,0.06990703195333481,0.0002
295,3343.6767578125,0.06979955732822418,0.0002
296,3322.990478515625,0.06970001012086868,0.0002
297,3312.076171875,0.06956196576356888,0.0002
298,3308.992431640625,0.06949765235185623,0.0002
299,3299.285888671875,0.06937441974878311,0.0002
300,3285.2255859375,0.06926005333662033,0.0002
301,3274.67236328125,0.0691479742527008,0.0002
302,3257.207275390625,0.06904758512973785,0.0002
303,3238.0244140625,0.06894560903310776,0.0002
304,3228.0556640625,0.06885849684476852,0.0002
305,3216.364990234375,0.06873955577611923,0.0002
306,3199.167236328125,0.06861512362957001,0.0002
307,3194.23193359375,0.06851282715797424,0.0002
308,3183.85498046875,0.06840434670448303,0.0002
309,3171.396484375,0.0682942345738411,0.0002
310,3161.891845703125,0.0681978091597557,0.0002
311,3143.780029296875,0.06808396428823471,0.0002
312,3134.614501953125,0.06798717379570007,0.0002
313,3121.4130859375,0.06787683069705963,0.0002
314,3106.1728515625,0.06776100397109985,0.0002
315,3089.32373046875,0.067674919962883,0.0002
316,3077.06298828125,0.06756509840488434,0.0002
317,3065.14794921875,0.06742412596940994,0.0002
318,3054.085205078125,0.06733842939138412,0.0002
319,3052.134033203125,0.06722018867731094,0.0002
320,3053.504638671875,0.06714075058698654,0.0002
321,3044.831787109375,0.06702898442745209,0.0002
322,3036.823974609375,0.06688778102397919,0.0002
323,3010.08154296875,0.06680995225906372,0.0002
324,2984.572021484375,0.06671511381864548,0.0002
325,2974.302001953125,0.06658675521612167,0.0002
326,2973.038330078125,0.0665084719657898,0.0002
327,2961.291748046875,0.06642018258571625,0.0002
328,2948.80712890625,0.06628694385290146,0.0002
329,2931.847412109375,0.06621371954679489,0.0002
330,2915.330810546875,0.06611190736293793,0.0002
331,2901.03662109375,0.06599593162536621,0.0002
332,2892.4541015625,0.06592684239149094,0.0002
333,2887.36279296875,0.06580602377653122,0.0002
334,2876.050537109375,0.06573483347892761,0.0002
335,2866.898193359375,0.06563723832368851,0.0002
336,2857.0,0.06551101058721542,0.0002
337,2850.038330078125,0.06546041369438171,0.0002
338,2839.3046875,0.06534583866596222,0.0002
339,2829.8681640625,0.06524084508419037,0.0002
340,2824.93994140625,0.06517621874809265,0.0002
341,2821.41748046875,0.06506079435348511,0.0002
342,2813.78955078125,0.06498491019010544,0.0002
343,2808.8134765625,0.06490737944841385,0.0002
344,2818.283203125,0.06478828191757202,0.0002
345,2830.530517578125,0.06474252045154572,0.0002
346,2834.70166015625,0.06461982429027557,0.0002
347,2807.904296875,0.06452213227748871,0.0002
348,2777.335693359375,0.06449316442012787,0.0002
349,2765.990966796875,0.06437854468822479,0.0002
350,2758.1142578125,0.06431162357330322,0.0002
351,2755.88818359375,0.06423395872116089,0.0002
352,2750.624755859375,0.06412908434867859,0.0002
353,2740.062744140625,0.06405206024646759,0.0002
354,2714.822509765625,0.06396018713712692,0.0002
355,2711.81884765625,0.06386702507734299,0.0002
356,2711.245849609375,0.06381642818450928,0.0002
357,2702.03564453125,0.0637204572558403,0.0002
358,2695.351318359375,0.06363338232040405,0.0002
359,2689.4296875,0.06355646252632141,0.0002
360,2683.764892578125,0.06344641745090485,0.0002
361,2671.610595703125,0.06338459998369217,0.0002
362,2661.484619140625,0.06331825256347656,0.0002
363,2654.435546875,0.06320567429065704,0.0002
364,2644.797119140625,0.06313227117061615,0.0002
365,2637.6318359375,0.06306171417236328,0.0002
366,2634.6103515625,0.0629541203379631,0.0002
367,2625.55810546875,0.0628734678030014,0.0002
368,2614.263427734375,0.0627882182598114,0.0002
369,2606.181884765625,0.06269833445549011,0.0002
370,2598.51171875,0.0626424103975296,0.0002
371,2594.19482421875,0.062488432973623276,0.0002
372,2587.8212890625,0.06243075057864189,0.0002
373,2575.541748046875,0.06236087158322334,0.0002
374,2564.368408203125,0.06223108246922493,0.0002
375,2559.408203125,0.062155093997716904,0.0002
376,2551.80810546875,0.06203746423125267,0.0002
377,2549.826904296875,0.06195368245244026,0.0002
378,2549.02001953125,0.06183719262480736,0.0002
379,2550.711181640625,0.061746541410684586,0.0002
380,2563.727783203125,0.061651561409235,0.0002
381,2579.7412109375,0.06152893230319023,0.0002
382,2598.12451171875,0.06142463907599449,0.0002
383,2603.9306640625,0.061323489993810654,0.0002
384,2565.5419921875,0.06125851348042488,0.0002
385,2531.5869140625,0.06115274876356125,0.0002
386,2516.630615234375,0.061052657663822174,0.0002
387,2532.460693359375,0.06099114939570427,0.0002
388,2545.3046875,0.060896918177604675,0.0002
389,2534.116943359375,0.060780059546232224,0.0002
390,2507.376953125,0.060742978006601334,0.0002
391,2499.088134765625,0.06066266447305679,0.0002
392,2511.715576171875,0.06060011684894562,0.0002
393,2510.02978515625,0.06051204353570938,0.0002
394,2496.52783203125,0.060420431196689606,0.0002
395,2475.19091796875,0.060388002544641495,0.0002
396,2468.73388671875,0.060295768082141876,0.0002
397,2470.5810546875,0.06024757772684097,0.0002
398,2465.405029296875,0.06017782911658287,0.0002
399,2457.547607421875,0.060091517865657806,0.0002
400,2452.918701171875,0.06004263833165169,0.0002
401,2447.3984375,0.05996570736169815,0.0002
402,2437.614990234375,0.05990735441446304,0.0002
403,2437.719482421875,0.0598585307598114,0.0002
404,2441.801513671875,0.059747740626335144,0.0002
405,2431.389404296875,0.05969609320163727,0.0002
406,2424.715576171875,0.059625159949064255,0.0002
407,2421.752685546875,0.05956302955746651,0.0002
408,2414.94677734375,0.05948331207036972,0.0002
409,2422.241455078125,0.05941222235560417,0.0002
410,2426.948486328125,0.05938125029206276,0.0002
411,2425.781982421875,0.05931217968463898,0.0002
412,2427.7607421875,0.05926711484789848,0.0002
413,2429.737060546875,0.05919253081083298,0.0002
414,2421.025146484375,0.05917125195264816,0.0002
415,2420.54443359375,0.059097860008478165,0.0002
416,2410.159423828125,0.05904972180724144,0.0002
417,2401.187744140625,0.05900338664650917,0.0002
418,2390.5634765625,0.05895215645432472,0.0002
419,2392.3115234375,0.05890143662691116,0.0002
420,2386.218505859375,0.0588315986096859,0.0002
421,2388.38671875,0.058767758309841156,0.0002
422,2387.416015625,0.058721285313367844,0.0002
423,2393.417724609375,0.05865682661533356,0.0002
424,2393.467529296875,0.05857784301042557,0.0002
425,2385.2197265625,0.05853669345378876,0.0002
426,2370.845703125,0.05845216289162636,0.0002
427,2356.58251953125,0.058419376611709595,0.0002
428,2354.176025390625,0.058341775089502335,0.0002
429,2346.962158203125,0.05828799307346344,0.0002
430,2350.881103515625,0.05821279063820839,0.0002
431,2364.57763671875,0.05815056711435318,0.0002
432,2371.469482421875,0.05809740722179413,0.0002
433,2366.2353515625,0.05804620683193207,0.0002
434,2341.30029296875,0.057981740683317184,0.0002
435,2319.11474609375,0.05791086703538895,0.0002
436,2320.18701171875,0.057908762246370316,0.0002
437,2329.292236328125,0.0578179806470871,0.0002
438,2338.4677734375,0.05774521455168724,0.0002
439,2343.9609375,0.057728495448827744,0.0002
440,2337.82666015625,0.057650525122880936,0.0002
441,2316.7685546875,0.05761987715959549,0.0002
442,2296.689453125,0.05757025256752968,0.0002
443,2306.4765625,0.057532936334609985,0.0002
444,2307.113525390625,0.057495635002851486,0.0002
445,2298.416015625,0.05742590129375458,0.0002
446,2288.247802734375,0.057387277483940125,0.0002
447,2278.5966796875,0.05735795944929123,0.0002
448,2276.97021484375,0.0573001466691494,0.0002
449,2278.6240234375,0.05724696069955826,0.0002
450,2281.04638671875,0.057222880423069,0.0002
451,2276.884033203125,0.05715223029255867,0.0002
452,2272.370849609375,0.05710090324282646,0.0002
453,2274.61279296875,0.05707922950387001,0.0002
454,2272.253662109375,0.05703984573483467,0.0002
455,2265.50341796875,0.05696358159184456,0.0002
456,2261.73291015625,0.056927990168333054,0.0002
457,2254.96533203125,0.05690718814730644,0.0002
458,2257.5078125,0.05683218315243721,0.0002
459,2258.290283203125,0.056786201894283295,0.0002
460,2261.569091796875,0.05670750513672829,0.0002
461,2260.591064453125,0.05666607618331909,0.0002
462,2254.905517578125,0.05663660168647766,0.0002
463,2257.222900390625,0.05653860419988632,0.0002
464,2259.145751953125,0.05654740706086159,0.0002
465,2266.760498046875,0.056465886533260345,0.0002
466,2263.8564453125,0.0564064122736454,0.0002
467,2271.983154296875,0.056377533823251724,0.0002
468,2299.812744140625,0.05626901611685753,0.0002
469,2319.13134765625,0.05626246705651283,0.0002
470,2309.673583984375,0.05621466040611267,0.0002
471,2311.559814453125,0.05609318986535072,0.0002
472,2311.70947265625,0.056083060801029205,0.0002
473,2289.789306640625,0.05603652819991112,0.0002
474,2284.26708984375,0.055936478078365326,0.0002
475,2307.907958984375,0.05590740963816643,0.0002
476,2310.59521484375,0.05583617836236954,0.0002
477,2307.09912109375,0.055716268718242645,0.0002
478,2322.958984375,0.05569116026163101,0.0002
479,2303.158203125,0.055630236864089966,0.0002
480,2294.65673828125,0.05556138977408409,0.0002
481,2287.11572265625,0.055505912750959396,0.0002
482,2284.401123046875,0.055448029190301895,0.0002
483,2276.9716796875,0.055377084761857986,0.0002
484,2272.817138671875,0.05532223731279373,0.0002
485,2270.760498046875,0.055247195065021515,0.0002
486,2266.7861328125,0.05517924949526787,0.0002
487,2265.862060546875,0.05511223524808884,0.0002
488,2253.532958984375,0.05505868420004845,0.0002
489,2248.59423828125,0.0549883209168911,0.0002
490,2241.8828125,0.05493975430727005,0.0002
491,2243.711669921875,0.05487414076924324,0.0002
492,2242.783447265625,0.054811663925647736,0.0002
493,2241.246826171875,0.05472791939973831,0.0002
494,2241.821044921875,0.054684191942214966,0.0002
495,2245.931640625,0.054595161229372025,0.0002
496,2242.9404296875,0.0545719638466835,0.0002
497,2239.05517578125,0.054489199072122574,0.0002
498,2230.434814453125,0.05443379282951355,0.0002
499,2233.431640625,0.05440833419561386,0.0002
500,2238.939453125,0.05430088937282562,0.0002
501,2243.23876953125,0.05428242310881615,0.0002
502,2233.01806640625,0.054212331771850586,0.0002
503,2222.46337890625,0.05415830388665199,0.0002
504,2217.560546875,0.05412238463759422,0.0002
505,2215.34033203125,0.05405714362859726,0.0002
506,2224.4521484375,0.05403462052345276,0.0002
507,2233.263671875,0.05393826588988304,0.0002
508,2241.118896484375,0.05391364172101021,0.0002
509,2243.801025390625,0.05392132326960564,0.0002
510,2273.437744140625,0.053801096975803375,0.0002
511,2249.06884765625,0.053785327821969986,0.0002
512,2215.847412109375,0.05377482622861862,0.0002
513,2218.540283203125,0.0536494180560112,0.0002
514,2224.963623046875,0.05366964265704155,0.0002
515,2205.767578125,0.05364678427577019,0.0002
516,2203.70361328125,0.05354878306388855,0.0002
517,2211.845458984375,0.05356600135564804,0.0002
518,2202.54150390625,0.053492579609155655,0.0002
519,2179.820068359375,0.05340678244829178,0.0002
520,2180.7333984375,0.05341850966215134,0.0002
521,2172.835693359375,0.05336315929889679,0.0002
522,2159.43115234375,0.05330280214548111,0.0002
523,2153.166748046875,0.05329984799027443,0.0002
524,2149.55712890625,0.053219594061374664,0.0002
525,2140.540771484375,0.053146108984947205,0.0002
526,2135.332275390625,0.05314797908067703,0.0002
527,2130.631591796875,0.053084846585989,0.0002
528,2121.8359375,0.053022488951683044,0.0002
529,2119.94580078125,0.05299066752195358,0.0002
530,2122.359619140625,0.05294989049434662,0.0002
531,2126.30224609375,0.0528888925909996,0.0002
532,2127.859130859375,0.05285270884633064,0.0002
533,2131.27685546875,0.052805401384830475,0.0002
534,2132.25634765625,0.052756644785404205,0.0002
535,2129.984130859375,0.05272310599684715,0.0002
536,2132.96044921875,0.05267266929149628,0.0002
537,2133.221435546875,0.052626315504312515,0.0002
538,2128.994384765625,0.05258758366107941,0.0002
539,2126.689453125,0.05254032462835312,0.0002
540,2125.27490234375,0.05251019820570946,0.0002
541,2131.0205078125,0.052464526146650314,0.0002
542,2137.11669921875,0.05241670459508896,0.0002
543,2151.14990234375,0.05239582434296608,0.0002
544,2164.486328125,0.05232767015695572,0.0002
545,2146.234130859375,0.052306849509477615,0.0002
546,2147.514892578125,0.0522548146545887,0.0002
547,2150.23388671875,0.0522206649184227,0.0002
548,2149.08251953125,0.05217871069908142,0.0002
549,2152.243408203125,0.0521426685154438,0.0002
550,2154.507080078125,0.052123721688985825,0.0002
551,2150.02734375,0.05208025127649307,0.0002
552,2152.981201171875,0.052033860236406326,0.0002
553,2158.988525390625,0.05204975605010986,0.0002
554,2166.27197265625,0.05197444185614586,0.0002
555,2157.31201171875,0.05194991081953049,0.0002
556,2145.4326171875,0.051968395709991455,0.0002
557,2147.701416015625,0.05190110206604004,0.0002
558,2137.273681640625,0.051859091967344284,0.0002
559,2130.978515625,0.05187626928091049,0.0002
560,2141.401611328125,0.051810506731271744,0.0002
561,2141.481689453125,0.05178974196314812,0.0002
562,2154.615966796875,0.05176524445414543,0.0002
563,2173.44677734375,0.05174597352743149,0.0002
564,2167.394287109375,0.05172114074230194,0.0002
565,2195.506591796875,0.051734838634729385,0.0002
566,2175.43994140625,0.051719170063734055,0.0002
567,2173.053955078125,0.051713913679122925,0.0002
568,2147.851318359375,0.05170411989092827,0.0002
569,2145.1884765625,0.05168573930859566,0.0002
570,2161.0244140625,0.05170592665672302,0.0002
571,2151.2734375,0.05169044807553291,0.0002
572,2162.447509765625,0.05166364833712578,0.0002
573,2151.837646484375,0.05167153850197792,0.0002
574,2144.6416015625,0.05168396607041359,0.0002
575,2136.003173828125,0.051650647073984146,0.0002
576,2115.725830078125,0.05166586488485336,0.0002
577,2119.1640625,0.05165553092956543,0.0002
578,2106.036376953125,0.05164959281682968,0.0002
579,2112.878662109375,0.0516434870660305,0.0002
580,2110.147705078125,0.05163099989295006,0.0002
581,2105.262939453125,0.05162737891077995,0.0002
582,2090.677490234375,0.05163314938545227,0.0002
583,2092.94287109375,0.0515836663544178,0.0002
584,2089.559326171875,0.05159652233123779,0.0002
585,2076.238525390625,0.05160577595233917,0.0002
586,2065.60791015625,0.05156882107257843,0.0002
