epoch,pde_loss,l2_error,learning_rate
0,61.44425964355469,0.2547400891780853,0.0001
1,143.87928771972656,0.25624358654022217,0.0001
2,70.09066009521484,0.25760412216186523,0.0001
3,82.66273498535156,0.25798100233078003,0.0001
4,96.82658386230469,0.2575121223926544,0.0001
5,89.48297882080078,0.2566390931606293,0.0001
6,75.2669677734375,0.2557004392147064,0.0001
7,68.5407943725586,0.2549084722995758,0.0001
8,70.76665496826172,0.25439614057540894,0.0001
9,75.38729095458984,0.2542370855808258,0.0001
10,76.35252380371094,0.25435590744018555,0.0001
11,73.11512756347656,0.2546641528606415,0.0001
12,68.84972381591797,0.25500383973121643,0.0001
13,66.63896179199219,0.25527647137641907,0.0001
14,66.9544906616211,0.2554166615009308,0.0001
15,68.17218017578125,0.2554026246070862,0.0001
16,68.57206726074219,0.2552317976951599,0.0001
17,67.5678939819336,0.25497907400131226,0.0001
18,66.00106048583984,0.2547053396701813,0.0001
19,64.919677734375,0.25449085235595703,0.0001
20,64.6718521118164,0.2543554902076721,0.0001
21,64.87651824951172,0.25432461500167847,0.0001
22,64.9610824584961,0.25439217686653137,0.0001
23,64.64718627929688,0.2545095384120941,0.0001
24,64.09721374511719,0.2546466290950775,0.0001
25,63.62805938720703,0.2547599971294403,0.0001
26,63.435340881347656,0.2548210918903351,0.0001
27,63.420143127441406,0.2548156678676605,0.0001
28,63.3896369934082,0.25475946068763733,0.0001
29,63.23982238769531,0.25466281175613403,0.0001
30,63.00545120239258,0.2545519471168518,0.0001
31,62.796241760253906,0.25446540117263794,0.0001
32,62.67362976074219,0.2544138431549072,0.0001
33,62.61970901489258,0.2544107735157013,0.0001
34,62.57078552246094,0.2544507682323456,0.0001
35,62.48542785644531,0.25451382994651794,0.0001
36,62.372257232666016,0.254581481218338,0.0001
37,62.27412796020508,0.25463050603866577,0.0001
38,62.207088470458984,0.2546558678150177,0.0001
39,62.17235565185547,0.25464874505996704,0.0001
40,62.13950729370117,0.25463423132896423,0.0001
41,62.0922966003418,0.25462114810943604,0.0001
42,62.03188705444336,0.25462183356285095,0.0001
43,61.973262786865234,0.25463712215423584,0.0001
