epoch,pde_loss,l2_error,learning_rate
0,152.03961181640625,0.08779336512088776,0.0002
1,151.32473754882812,0.08776024729013443,0.0002
2,150.9447784423828,0.08772838115692139,0.0002
3,150.79615783691406,0.08769461512565613,0.0002
4,150.77691650390625,0.08765966445207596,0.0002
5,150.78404235839844,0.08762253820896149,0.0002
6,150.76097106933594,0.08758476376533508,0.0002
7,150.6982421875,0.08754683285951614,0.0002
8,150.6082763671875,0.08751098066568375,0.0002
9,150.51156616210938,0.08747598528862,0.0002
10,150.4203338623047,0.08744250237941742,0.0002
11,150.3430633544922,0.0874095931649208,0.0002
12,150.27947998046875,0.0873769223690033,0.0002
13,150.22299194335938,0.08734321594238281,0.0002
14,150.1652374267578,0.08730945736169815,0.0002
15,150.0995635986328,0.08727636933326721,0.0002
16,150.0260009765625,0.08724392205476761,0.0002
17,149.94671630859375,0.08721189945936203,0.0002
18,149.86380004882812,0.08718077093362808,0.0002
19,149.78048706054688,0.08715198189020157,0.0002
20,149.69802856445312,0.08712391555309296,0.0002
21,149.61508178710938,0.0870966911315918,0.0002
22,149.5283203125,0.08707071840763092,0.0002
23,149.43695068359375,0.08704550564289093,0.0002
24,149.33937072753906,0.08702005445957184,0.0002
25,149.23583984375,0.08699391037225723,0.0002
26,149.12721252441406,0.08696714788675308,0.0002
27,149.01475524902344,0.0869390144944191,0.0002
28,148.8990020751953,0.08690836280584335,0.0002
29,148.77862548828125,0.08687698841094971,0.0002
30,148.65296936035156,0.08684568107128143,0.0002
31,148.52085876464844,0.08681511133909225,0.0002
32,148.38047790527344,0.08678580820560455,0.0002
33,148.2342987060547,0.0867585614323616,0.0002
34,148.08206176757812,0.08673375844955444,0.0002
35,147.92324829101562,0.08670898526906967,0.0002
36,147.7593994140625,0.08668356388807297,0.0002
37,147.5901641845703,0.08665883541107178,0.0002
38,147.41485595703125,0.08663517236709595,0.0002
39,147.23289489746094,0.08661183714866638,0.0002
40,147.04437255859375,0.08659089356660843,0.0002
41,146.84878540039062,0.08656906336545944,0.0002
42,146.6453857421875,0.08654594421386719,0.0002
43,146.43475341796875,0.08652393519878387,0.0002
44,146.21923828125,0.08650501072406769,0.0002
45,145.99948120117188,0.08648978918790817,0.0002
46,145.77674865722656,0.08648109436035156,0.0002
47,145.5497283935547,0.086476169526577,0.0002
48,145.3176727294922,0.08647578954696655,0.0002
49,145.08172607421875,0.08647885173559189,0.0002
50,144.84371948242188,0.08648048341274261,0.0002
51,144.60389709472656,0.08648168295621872,0.0002
52,144.36216735839844,0.08648216724395752,0.0002
53,144.1183319091797,0.08648379147052765,0.0002
54,143.87440490722656,0.08648716658353806,0.0002
55,143.62872314453125,0.08649632334709167,0.0002
56,143.38223266601562,0.08650750666856766,0.0002
57,143.1351318359375,0.0865221694111824,0.0002
58,142.88934326171875,0.08654454350471497,0.0002
59,142.64674377441406,0.08656983077526093,0.0002
60,142.41067504882812,0.08659569919109344,0.0002
61,142.17779541015625,0.08662417531013489,0.0002
62,141.94972229003906,0.08665461093187332,0.0002
63,141.72581481933594,0.08668413758277893,0.0002
64,141.50514221191406,0.08671285212039948,0.0002
65,141.28909301757812,0.08673997968435287,0.0002
66,141.07797241210938,0.086766317486763,0.0002
67,140.87203979492188,0.08679269999265671,0.0002
68,140.67037963867188,0.08682262152433395,0.0002
69,140.4737091064453,0.08684933930635452,0.0002
70,140.2826385498047,0.08687181770801544,0.0002
71,140.0946044921875,0.08689214289188385,0.0002
72,139.91070556640625,0.08690572530031204,0.0002
73,139.73001098632812,0.08692141622304916,0.0002
74,139.5529022216797,0.08693854510784149,0.0002
75,139.3796844482422,0.08695506304502487,0.0002
76,139.21234130859375,0.08696790784597397,0.0002
77,139.04905700683594,0.0869780033826828,0.0002
78,138.89120483398438,0.08699106425046921,0.0002
79,138.73609924316406,0.08700450509786606,0.0002
80,138.5830535888672,0.08701717108488083,0.0002
81,138.43174743652344,0.08703245222568512,0.0002
82,138.28233337402344,0.0870472639799118,0.0002
83,138.1354217529297,0.08705639094114304,0.0002
84,137.9923553466797,0.08706620335578918,0.0002
85,137.8539581298828,0.08706628531217575,0.0002
86,137.71986389160156,0.08705472946166992,0.0002
87,137.588623046875,0.08704113215208054,0.0002
88,137.45826721191406,0.08702195435762405,0.0002
89,137.32887268066406,0.08700758963823318,0.0002
90,137.20213317871094,0.08699122071266174,0.0002
91,137.07791137695312,0.08696852624416351,0.0002
92,136.95541381835938,0.08694259077310562,0.0002
93,136.83424377441406,0.08691234141588211,0.0002
94,136.71710205078125,0.08688455075025558,0.0002
95,136.6021728515625,0.08686397969722748,0.0002
96,136.48770141601562,0.08683831244707108,0.0002
97,136.37428283691406,0.08681078255176544,0.0002
98,136.26356506347656,0.08678387850522995,0.0002
99,136.15420532226562,0.08675295859575272,0.0002
100,136.04385375976562,0.08673112094402313,0.0002
101,135.93357849121094,0.0867081806063652,0.0002
102,135.82562255859375,0.08668188750743866,0.0002
103,135.72068786621094,0.08665135502815247,0.0002
104,135.61643981933594,0.08661188185214996,0.0002
105,135.51268005371094,0.08657003194093704,0.0002
106,135.4094696044922,0.08652195334434509,0.0002
107,135.30783081054688,0.08646729588508606,0.0002
108,135.20828247070312,0.08641316741704941,0.0002
109,135.1083984375,0.086357980966568,0.0002
110,135.0076904296875,0.08630918711423874,0.0002
111,134.90771484375,0.08625514060258865,0.0002
112,134.8093719482422,0.08620419353246689,0.0002
113,134.71192932128906,0.08614303916692734,0.0002
114,134.6153564453125,0.08608764410018921,0.0002
115,134.52000427246094,0.086033895611763,0.0002
116,134.4245147705078,0.08596808463335037,0.0002
117,134.32711791992188,0.08589798212051392,0.0002
118,134.2291259765625,0.08583308756351471,0.0002
119,134.13311767578125,0.08576279133558273,0.0002
120,134.03863525390625,0.08569883555173874,0.0002
121,133.9453125,0.0856235921382904,0.0002
122,133.85232543945312,0.08554966747760773,0.0002
123,133.7605438232422,0.08547484129667282,0.0002
124,133.6688995361328,0.08539337664842606,0.0002
125,133.5765838623047,0.08530925214290619,0.0002
126,133.48178100585938,0.08522651344537735,0.0002
127,133.38714599609375,0.08514269441366196,0.0002
128,133.2935791015625,0.08505667746067047,0.0002
129,133.2026824951172,0.08496994525194168,0.0002
130,133.1125030517578,0.0848815068602562,0.0002
131,133.0221405029297,0.08478933572769165,0.0002
132,132.93186950683594,0.08468823879957199,0.0002
133,132.8411865234375,0.08458930253982544,0.0002
134,132.74978637695312,0.08449675887823105,0.0002
135,132.6563262939453,0.08439293503761292,0.0002
136,132.56227111816406,0.08428366482257843,0.0002
137,132.46827697753906,0.08417797088623047,0.0002
138,132.3746337890625,0.0840703547000885,0.0002
139,132.28189086914062,0.08395220339298248,0.0002
140,132.19139099121094,0.08383937925100327,0.0002
141,132.10488891601562,0.08372285217046738,0.0002
142,132.02191162109375,0.08360333740711212,0.0002
143,131.93344116210938,0.08348625153303146,0.0002
144,131.83343505859375,0.08336594700813293,0.0002
145,131.72813415527344,0.0832536518573761,0.0002
146,131.63583374023438,0.08313190191984177,0.0002
147,131.5531463623047,0.08299297094345093,0.0002
148,131.46434020996094,0.08287067711353302,0.0002
149,131.36366271972656,0.08274231106042862,0.0002
150,131.26226806640625,0.08260542899370193,0.0002
151,131.17068481445312,0.08247734606266022,0.0002
152,131.08189392089844,0.08234038949012756,0.0002
153,130.99058532714844,0.08220233768224716,0.0002
154,130.89320373535156,0.08206085860729218,0.0002
155,130.79425048828125,0.08192132413387299,0.0002
156,130.6986541748047,0.08177632838487625,0.0002
157,130.6033477783203,0.08163841813802719,0.0002
158,130.5081329345703,0.08149424195289612,0.0002
159,130.4113311767578,0.08133960515260696,0.0002
160,130.31227111816406,0.08119083940982819,0.0002
161,130.2118682861328,0.08103008568286896,0.0002
162,130.10940551757812,0.08087271451950073,0.0002
163,130.00570678710938,0.08070717751979828,0.0002
164,129.90182495117188,0.08054406195878983,0.0002
165,129.799072265625,0.08037500083446503,0.0002
166,129.69802856445312,0.08019331842660904,0.0002
167,129.5989990234375,0.08001913875341415,0.0002
168,129.50747680664062,0.07983027398586273,0.0002
169,129.42286682128906,0.07966341823339462,0.0002
170,129.33447265625,0.07947468757629395,0.0002
171,129.19801330566406,0.07929714769124985,0.0002
172,129.0606689453125,0.07909809798002243,0.0002
173,128.9677276611328,0.07889445871114731,0.0002
174,128.87936401367188,0.0787263810634613,0.0002
175,128.75563049316406,0.07851231098175049,0.0002
176,128.62451171875,0.07830335944890976,0.0002
177,128.52671813964844,0.07811645418405533,0.0002
178,128.42576599121094,0.07787692546844482,0.0002
179,128.2980194091797,0.07766450941562653,0.0002
180,128.177734375,0.07746555656194687,0.0002
181,128.0706787109375,0.07724189013242722,0.0002
182,127.96076965332031,0.07702647894620895,0.0002
183,127.83778381347656,0.07680076360702515,0.0002
184,127.7121810913086,0.07657022029161453,0.0002
185,127.60298919677734,0.07634229958057404,0.0002
186,127.48992919921875,0.07609998434782028,0.0002
187,127.36283111572266,0.07587751746177673,0.0002
188,127.2322006225586,0.07563422620296478,0.0002
189,127.10498809814453,0.07538728415966034,0.0002
190,126.98283386230469,0.07515870034694672,0.0002
191,126.8595199584961,0.07489369064569473,0.0002
192,126.72884368896484,0.0746542438864708,0.0002
193,126.59446716308594,0.07440230995416641,0.0002
194,126.4574966430664,0.07414174824953079,0.0002
195,126.3196029663086,0.0738760381937027,0.0002
196,126.18248748779297,0.07359664887189865,0.0002
197,126.04544067382812,0.07332384586334229,0.0002
198,125.91168975830078,0.07302144914865494,0.0002
199,125.79135131835938,0.07277823239564896,0.0002
200,125.68395233154297,0.0724501833319664,0.0002
201,125.55078125,0.07218711823225021,0.0002
202,125.37223052978516,0.07190655916929245,0.0002
203,125.17649841308594,0.07159926742315292,0.0002
204,125.03052520751953,0.07131354510784149,0.0002
205,124.91908264160156,0.0710161104798317,0.0002
206,124.76307678222656,0.0707441195845604,0.0002
207,124.57308197021484,0.07041653990745544,0.0002
208,124.414306640625,0.07009410858154297,0.0002
209,124.2879638671875,0.0698188990354538,0.0002
210,124.14348602294922,0.06949230283498764,0.0002
211,123.9576187133789,0.06918420642614365,0.0002
212,123.78340148925781,0.0688670352101326,0.0002
213,123.63638305664062,0.06850886344909668,0.0002
214,123.4922866821289,0.06818831712007523,0.0002
215,123.32486724853516,0.067849300801754,0.0002
216,123.13594055175781,0.06753619015216827,0.0002
217,122.96578979492188,0.06719812005758286,0.0002
218,122.81024169921875,0.06682617217302322,0.0002
219,122.65479278564453,0.06652605533599854,0.0002
220,122.4932861328125,0.06615053117275238,0.0002
221,122.304443359375,0.06583885103464127,0.0002
222,122.11056518554688,0.0654911994934082,0.0002
223,121.92611694335938,0.06512060761451721,0.0002
224,121.75347900390625,0.06477581709623337,0.0002
225,121.5891342163086,0.0643797367811203,0.0002
226,121.4249496459961,0.0640638992190361,0.0002
227,121.25814819335938,0.063652902841568,0.0002
228,121.07500457763672,0.06329618394374847,0.0002
229,120.8743667602539,0.06291887164115906,0.0002
230,120.66679382324219,0.06255119293928146,0.0002
231,120.46434020996094,0.06217542290687561,0.0002
232,120.27442932128906,0.061776090413331985,0.0002
233,120.09719848632812,0.06141960620880127,0.0002
234,119.92707824707031,0.061035942286252975,0.0002
235,119.759521484375,0.060695767402648926,0.0002
236,119.59418487548828,0.06028689071536064,0.0002
237,119.41277313232422,0.059993211179971695,0.0002
238,119.21031188964844,0.05960967391729355,0.0002
239,118.96566772460938,0.05927041545510292,0.0002
240,118.74793243408203,0.05894024670124054,0.0002
241,118.56878662109375,0.05857832729816437,0.0002
242,118.40396118164062,0.05828066170215607,0.0002
243,118.2336196899414,0.057952191680669785,0.0002
244,118.03350830078125,0.05768202245235443,0.0002
245,117.80640411376953,0.05738222971558571,0.0002
246,117.60298919677734,0.057072483003139496,0.0002
247,117.41400909423828,0.05681022256612778,0.0002
248,117.21621704101562,0.05649914965033531,0.0002
249,117.03269958496094,0.05623257905244827,0.0002
250,116.87027740478516,0.05596061423420906,0.0002
251,116.70162200927734,0.05571352317929268,0.0002
252,116.5302734375,0.05545225739479065,0.0002
253,116.33495330810547,0.05525186285376549,0.0002
254,116.1122817993164,0.05503803864121437,0.0002
255,115.87800598144531,0.05486301705241203,0.0002
256,115.66513061523438,0.05464470013976097,0.0002
257,115.46573638916016,0.054459601640701294,0.0002
258,115.29782104492188,0.05431586876511574,0.0002
259,115.13426208496094,0.05414082854986191,0.0002
260,114.93330383300781,0.053993575274944305,0.0002
261,114.73807525634766,0.053889453411102295,0.0002
262,114.5538330078125,0.05376841127872467,0.0002
263,114.3521957397461,0.05370045453310013,0.0002
264,114.14461517333984,0.053656838834285736,0.0002
265,113.9548568725586,0.05360761657357216,0.0002
266,113.77000427246094,0.053596485406160355,0.0002
267,113.57838439941406,0.05359509214758873,0.0002
268,113.38602447509766,0.053620051592588425,0.0002
269,113.20639038085938,0.05369294807314873,0.0002
270,113.05430603027344,0.05374360829591751,0.0002
271,112.93031311035156,0.053852494806051254,0.0002
272,112.85580444335938,0.05394652113318443,0.0002
273,112.86566162109375,0.054110754281282425,0.0002
274,112.6792221069336,0.05424041301012039,0.0002
275,112.23421478271484,0.05440334603190422,0.0002
276,111.96953582763672,0.05460939183831215,0.0002
277,112.00768280029297,0.054789431393146515,0.0002
278,111.84465789794922,0.05502988025546074,0.0002
279,111.50534057617188,0.05526835843920708,0.0002
280,111.34416961669922,0.0555015504360199,0.0002
281,111.24983978271484,0.05579059571027756,0.0002
282,111.04788970947266,0.05606439709663391,0.0002
283,110.81429290771484,0.05637316405773163,0.0002
284,110.6922836303711,0.05673998221755028,0.0002
285,110.57779693603516,0.05706402659416199,0.0002
286,110.34259796142578,0.057423677295446396,0.0002
287,110.16764068603516,0.05780670791864395,0.0002
288,110.0595932006836,0.058175358921289444,0.0002
289,109.8951416015625,0.05860542878508568,0.0002
290,109.71028137207031,0.059010423719882965,0.0002
291,109.54239654541016,0.05944306030869484,0.0002
292,109.40846252441406,0.059936195611953735,0.0002
293,109.27597045898438,0.06037823483347893,0.0002
294,109.11447143554688,0.06090565398335457,0.0002
295,108.94546508789062,0.06141912192106247,0.0002
296,108.78841400146484,0.061940133571624756,0.0002
297,108.63351440429688,0.06250640004873276,0.0002
298,108.49729919433594,0.06305737793445587,0.0002
299,108.35314178466797,0.0636250451207161,0.0002
300,108.21200561523438,0.06419356167316437,0.0002
301,108.07304382324219,0.06482643634080887,0.0002
302,107.92721557617188,0.06539813429117203,0.0002
303,107.79454803466797,0.06607208400964737,0.0002
304,107.66622924804688,0.06666596978902817,0.0002
305,107.53251647949219,0.06737488508224487,0.0002
306,107.42131805419922,0.06799476593732834,0.0002
307,107.33851623535156,0.0687350332736969,0.0002
308,107.27317810058594,0.06930209696292877,0.0002
309,107.25580596923828,0.07009977847337723,0.0002
310,107.18470001220703,0.07063063979148865,0.0002
311,106.97614288330078,0.07138212770223618,0.0002
312,106.6827163696289,0.0720115378499031,0.0002
313,106.48197937011719,0.07261882722377777,0.0002
314,106.43932342529297,0.07339006662368774,0.0002
315,106.41967010498047,0.07398807257413864,0.0002
316,106.28312683105469,0.07467783242464066,0.0002
317,106.07170104980469,0.0753098726272583,0.0002
318,105.9085464477539,0.07597558200359344,0.0002
319,105.82787322998047,0.07669736444950104,0.0002
320,105.7688217163086,0.0772983580827713,0.0002
321,105.64925384521484,0.07801128178834915,0.0002
322,105.48780059814453,0.07864955812692642,0.0002
323,105.3611831665039,0.07932236790657043,0.0002
324,105.26162719726562,0.0800289586186409,0.0002
325,105.17504119873047,0.08064944297075272,0.0002
326,105.10086822509766,0.08135061711072922,0.0002
327,104.99417877197266,0.08197251707315445,0.0002
328,104.86456298828125,0.08269302546977997,0.0002
329,104.73738861083984,0.08333156257867813,0.0002
330,104.63701629638672,0.08397875726222992,0.0002
331,104.55494689941406,0.08473270386457443,0.0002
332,104.48472595214844,0.08530411869287491,0.0002
333,104.42081451416016,0.08604013919830322,0.0002
334,104.3628158569336,0.08663719147443771,0.0002
335,104.32023620605469,0.0873173251748085,0.0002
336,104.26390838623047,0.08788338303565979,0.0002
337,104.17529296875,0.0886513888835907,0.0002
338,104.04470825195312,0.0891229435801506,0.0002
339,103.8873519897461,0.08983161300420761,0.0002
340,103.73808288574219,0.09046933799982071,0.0002
341,103.66106414794922,0.09098110347986221,0.0002
342,103.64535522460938,0.09172296524047852,0.0002
343,103.62921142578125,0.09224064648151398,0.0002
344,103.5560531616211,0.0928298607468605,0.0002
345,103.43002319335938,0.09343283623456955,0.0002
346,103.28184509277344,0.0940164104104042,0.0002
347,103.17354583740234,0.09460965543985367,0.0002
348,103.14878845214844,0.09518703818321228,0.0002
349,103.12488555908203,0.09581048041582108,0.0002
350,103.07394409179688,0.09625011682510376,0.0002
351,102.99855041503906,0.09693102538585663,0.0002
352,102.84929656982422,0.0974123552441597,0.0002
353,102.74518585205078,0.09793762862682343,0.0002
354,102.68657684326172,0.09856406599283218,0.0002
355,102.64964294433594,0.09902825951576233,0.0002
356,102.60718536376953,0.09961264580488205,0.0002
357,102.52677917480469,0.10010502487421036,0.0002
358,102.42671966552734,0.10065346211194992,0.0002
359,102.32630920410156,0.10115884244441986,0.0002
360,102.26339721679688,0.10169115662574768,0.0002
361,102.20613098144531,0.10226213932037354,0.0002
362,102.17920684814453,0.10267315804958344,0.0002
363,102.16437530517578,0.10324354469776154,0.0002
364,102.15655517578125,0.10368970781564713,0.0002
365,102.14443969726562,0.1042277067899704,0.0002
366,102.05650329589844,0.10465816408395767,0.0002
367,101.919921875,0.10514695197343826,0.0002
368,101.7818832397461,0.10560334473848343,0.0002
369,101.72262573242188,0.1060880720615387,0.0002
370,101.71780395507812,0.10652448982000351,0.0002
371,101.70297241210938,0.10689854621887207,0.0002
