epoch,pde_loss,l2_error,learning_rate
0,203.4709930419922,0.14812664687633514,0.0002
1,178.7220916748047,0.14645539224147797,0.0002
2,157.39747619628906,0.14548653364181519,0.0002
3,143.8137664794922,0.1449044644832611,0.0002
4,128.37124633789062,0.14437614381313324,0.0002
5,120.1639175415039,0.143638014793396,0.0002
6,112.5085220336914,0.1426839381456375,0.0002
7,104.56766510009766,0.1416129171848297,0.0002
8,99.90796661376953,0.1405850052833557,0.0002
9,95.95759582519531,0.1396312266588211,0.0002
10,91.10126495361328,0.13873785734176636,0.0002
11,87.81055450439453,0.13785487413406372,0.0002
12,85.70445251464844,0.13694360852241516,0.0002
13,82.87535095214844,0.13600364327430725,0.0002
14,80.02559661865234,0.13508014380931854,0.0002
15,78.18521881103516,0.13418853282928467,0.0002
16,76.52397918701172,0.13336123526096344,0.0002
17,74.39266204833984,0.1325605809688568,0.0002
18,72.63172149658203,0.1317927986383438,0.0002
19,71.37144470214844,0.13101665675640106,0.0002
20,69.90095520019531,0.13024170696735382,0.0002
21,68.32523345947266,0.1294848769903183,0.0002
22,67.09447479248047,0.12875981628894806,0.0002
23,65.87635803222656,0.12806186079978943,0.0002
24,64.51497650146484,0.12740065157413483,0.0002
25,63.3548583984375,0.12675628066062927,0.0002
26,62.34080123901367,0.12614810466766357,0.0002
27,61.197593688964844,0.12555202841758728,0.0002
28,60.164756774902344,0.12497031688690186,0.0002
29,59.253902435302734,0.12438497692346573,0.0002
30,58.28933334350586,0.12383166700601578,0.0002
31,57.34356689453125,0.12330230325460434,0.0002
32,56.52108383178711,0.12280174344778061,0.0002
33,55.710296630859375,0.12230117619037628,0.0002
34,54.84560775756836,0.12180978059768677,0.0002
35,54.08168029785156,0.12133075296878815,0.0002
36,53.387969970703125,0.12086457759141922,0.0002
37,52.63540267944336,0.12041905522346497,0.0002
38,51.93964385986328,0.11996206641197205,0.0002
39,51.29282760620117,0.11950118094682693,0.0002
40,50.6444091796875,0.11902269721031189,0.0002
41,50.016082763671875,0.11854293942451477,0.0002
42,49.4056510925293,0.11810250580310822,0.0002
43,48.80410385131836,0.11768937855958939,0.0002
44,48.213985443115234,0.1173020675778389,0.0002
45,47.63128662109375,0.11691180616617203,0.0002
46,47.06665802001953,0.11650829762220383,0.0002
47,46.508235931396484,0.11609861254692078,0.0002
48,45.996437072753906,0.11570380628108978,0.0002
49,45.45473861694336,0.11533419787883759,0.0002
50,44.93913269042969,0.11496293544769287,0.0002
51,44.4445686340332,0.1146119013428688,0.0002
52,43.95663833618164,0.11424989253282547,0.0002
53,43.46499252319336,0.11389243602752686,0.0002
54,42.99696350097656,0.11354433000087738,0.0002
55,42.54204559326172,0.11321477591991425,0.0002
56,42.082061767578125,0.11289463937282562,0.0002
57,41.642940521240234,0.11256292462348938,0.0002
58,41.2073974609375,0.11222103238105774,0.0002
59,40.78618621826172,0.11187886446714401,0.0002
60,40.360294342041016,0.11153922975063324,0.0002
61,39.954185485839844,0.11121706664562225,0.0002
62,39.54669952392578,0.11091946810483932,0.0002
63,39.146705627441406,0.11063387989997864,0.0002
64,38.75267028808594,0.11033416539430618,0.0002
65,38.362274169921875,0.11002343147993088,0.0002
66,37.979896545410156,0.10971330851316452,0.0002
67,37.60039138793945,0.10942012071609497,0.0002
68,37.2195930480957,0.10911175608634949,0.0002
69,36.84320831298828,0.10878849774599075,0.0002
70,36.483394622802734,0.10848376154899597,0.0002
71,36.123985290527344,0.10818738490343094,0.0002
72,35.78517150878906,0.1079113557934761,0.0002
73,35.44181823730469,0.1076432541012764,0.0002
74,35.09524917602539,0.10736317187547684,0.0002
75,34.75416564941406,0.107078418135643,0.0002
76,34.42420959472656,0.10680311173200607,0.0002
77,34.09226608276367,0.10653358697891235,0.0002
78,33.77277374267578,0.1062677726149559,0.0002
79,33.458736419677734,0.10603669285774231,0.0002
80,33.14962387084961,0.10579967498779297,0.0002
81,32.84254837036133,0.10556820034980774,0.0002
82,32.541351318359375,0.10533469915390015,0.0002
83,32.247283935546875,0.1050955280661583,0.0002
84,31.961925506591797,0.10486039519309998,0.0002
85,31.685897827148438,0.10462341457605362,0.0002
86,31.400676727294922,0.10440225154161453,0.0002
87,31.12603759765625,0.10419358313083649,0.0002
88,30.855424880981445,0.1040119007229805,0.0002
89,30.588275909423828,0.10381289571523666,0.0002
90,30.315462112426758,0.10359636694192886,0.0002
91,30.06901741027832,0.1033967062830925,0.0002
92,29.79977798461914,0.10320929437875748,0.0002
93,29.558042526245117,0.10302324593067169,0.0002
94,29.30109214782715,0.10284525156021118,0.0002
95,29.06427001953125,0.1026492565870285,0.0002
96,28.82311248779297,0.10248331725597382,0.0002
97,28.59431266784668,0.10231290757656097,0.0002
98,28.3587703704834,0.10211431235074997,0.0002
99,28.118654251098633,0.10191096365451813,0.0002
